row,flirtation,identity_attack,insult,severe_toxicity,sexually_explicit,threat,label
8865,0.27811268,0.11745908,0.6082825,0.7473183,0.37150413,0.23553583,Profanity
8866,0.08577402,0.20673329,0.97533107,0.7436609,0.083252326,0.22710086,Profanity
8867,0.5466638,0.30685377,0.8328696,0.87755024,0.8995462,0.43127027,Very offensive
8868,0.4155007,0.1041364,0.5157868,0.70101494,0.40302363,0.24299377,Profanity
8869,0.5075187,0.85946536,0.8249528,0.7473183,0.87872106,0.22167094,Offensive
8870,0.16211534,0.33236796,0.93020266,0.72812164,0.3715364,0.2244577,Offensive
8871,0.55648434,0.26376566,0.85020316,0.8130975,0.94932276,0.23414259,Profanity
8872,0.50759244,0.39212123,0.43991506,0.7146556,0.90230405,0.8496349,Offensive
8873,0.4056653,0.32317665,0.67213106,0.7473183,0.6522458,0.122402854,Profanity
8874,0.36075312,0.26615006,0.7024426,0.7308626,0.21300842,0.20075402,Offensive
8875,0.6131661,0.124424376,0.515752,0.7576946,0.51694775,0.43033808,Profanity
8876,0.4675058,0.6062518,0.93682694,0.89539236,0.70508844,0.39753363,Offensive
8877,0.42863023,0.33295614,0.8394148,0.8076129,0.55599904,0.14646961,Offensive
8878,0.5416329,0.51140606,0.90183324,0.9036081,0.95597285,0.4104073,Profanity
8879,0.40682414,0.59308964,0.9811452,0.89414346,0.44046915,0.26493984,Offensive
8880,0.18294767,0.12829606,0.59276253,0.70148873,0.19912292,0.0921013,Profanity
8881,0.37567136,0.44619876,0.72723687,0.76244867,0.14086157,0.9456398,Neutral
8882,0.42038426,0.9714125,0.9535211,0.91536796,0.8522105,0.20786501,Extremely offensive
8883,0.14556468,0.31076837,0.9557334,0.8929917,0.31519693,0.20317432,Profanity
8884,0.18472849,0.13958289,0.6121835,0.7473183,0.48859468,0.094080225,Profanity
8885,0.47689238,0.6069273,0.961067,0.8546382,0.41114086,0.2375233,Offensive
8886,0.21945074,0.28657016,0.9076751,0.8207237,0.18533139,0.28842315,Offensive
8887,0.23434934,0.39930812,0.7759836,0.7157273,0.19098139,0.23223163,Offensive
8888,0.088513084,0.6069273,0.7024426,0.8546382,0.08440431,0.9805333,Neutral
8889,0.5315647,0.22114795,0.7280803,0.8546382,0.6522458,0.4024152,Profanity
8890,0.45275423,0.102673255,0.52246046,0.7473183,0.5511853,0.22745824,Profanity
8891,0.3845979,0.13233551,0.66854614,0.72355187,0.38326892,0.25685623,Profanity
8892,0.15881208,0.27083385,0.95702,0.89414346,0.32998714,0.16595982,Offensive
8893,0.34474665,0.5174519,0.8056654,0.83534473,0.653104,0.27519333,Extremely offensive
8894,0.2640925,0.68857956,0.82486826,0.71328795,0.21481308,0.43936184,Offensive
8895,0.31343147,0.94008136,0.9616724,0.89414346,0.56970006,0.39949295,Offensive
8896,0.7263903,0.7208025,0.7024426,0.8214078,0.90230405,0.5171156,Offensive
8897,0.5047289,0.2807699,0.7263496,0.80799824,0.83839333,0.2381152,Offensive
8898,0.41574338,0.43620107,0.8772522,0.8873291,0.6522458,0.30793154,Offensive
8899,0.36227977,0.40564507,0.82487875,0.71271354,0.3892132,0.2649612,Neutral
8900,0.36428267,0.9149589,0.97533107,0.91536796,0.65341616,0.39375782,Very offensive
8901,0.36299348,0.21398161,0.7675796,0.785946,0.69036824,0.19542232,Offensive
8902,0.49184924,0.7095533,0.82485914,0.8546382,0.6522458,0.54114765,Profanity
8903,0.07582024,0.34910792,0.9098734,0.70166093,0.090867326,0.16521297,Profanity
8904,0.13297978,0.31682098,0.54119414,0.79326427,0.07629019,0.9830792,Neutral
8905,0.3439904,0.9149589,0.9535211,0.9450788,0.65261334,0.23781382,Offensive
8906,0.43296054,0.78650385,0.87348586,0.8546382,0.6522458,0.2956626,Offensive
8907,0.48008204,0.20621954,0.656422,0.8214078,0.6522458,0.6274309,Profanity
8908,0.4135567,0.23658407,0.71388066,0.8063772,0.453273,0.2884448,Profanity
8909,0.46577123,0.93199533,0.9605577,0.8869388,0.9642848,0.20180911,Offensive
8910,0.099451646,0.106411174,0.655329,0.7781644,0.29087523,0.11634683,Profanity
8911,0.37644365,0.5352662,0.9605577,0.893265,0.38628677,0.6746866,Offensive
8912,0.4046488,0.07426621,0.54208153,0.7053083,0.2905395,0.16742672,Profanity
8913,0.46750826,0.6083058,0.8618006,0.8845457,0.4962727,0.9262451,Offensive
8914,0.24102163,0.48512936,0.9658004,0.77856636,0.25504985,0.27017146,Profanity
8915,0.3610035,0.6381105,0.96229494,0.8899862,0.37096086,0.2573587,Offensive
8916,0.46587572,0.10842853,0.7260845,0.7263797,0.30313742,0.4008071,Profanity
8917,0.5032682,0.101714306,0.50189686,0.8214078,0.7629104,0.19406001,Profanity
8918,0.2331214,0.30310464,0.8772522,0.8214078,0.3949956,0.22100979,Offensive
8919,0.5080023,0.5390957,0.91752595,0.89874583,0.9525393,0.8767544,Offensive
8920,0.5718849,0.5040893,0.46936247,0.71242356,0.95043623,0.16805997,Offensive
8921,0.1660667,0.26953012,0.9800022,0.84361655,0.25855395,0.24633531,Offensive
8922,0.49449402,0.6338717,0.93682694,0.9456558,0.93793494,0.9545957,Very offensive
8923,0.3542337,0.24383749,0.57180774,0.7135144,0.47785208,0.15599185,Profanity
8924,0.6701489,0.25414038,0.59276253,0.78548443,0.83882767,0.4557835,Profanity
8925,0.499311,0.32943335,0.67213106,0.7473183,0.7674204,0.20186953,Profanity
8926,0.4270458,0.32940146,0.7904653,0.72677284,0.38028243,0.51887906,Offensive
8927,0.11124887,0.6089454,0.8353462,0.7398416,0.13531303,0.19293232,Profanity
8928,0.18860306,0.33181885,0.9811452,0.86319673,0.2882796,0.25831595,Offensive
8929,0.6285411,0.17131995,0.50958323,0.73560953,0.9525393,0.1658231,Offensive
8930,0.37609687,0.15342815,0.6529801,0.80292326,0.5195339,0.22058436,Profanity
8931,0.40170357,0.59845835,0.86825967,0.8119122,0.4162382,0.45100144,Offensive
8932,0.40096635,0.3927294,0.9464209,0.88678163,0.59303457,0.5555908,Profanity
8933,0.28406668,0.22580016,0.24441066,0.2748449,0.1967558,0.17920405,Neutral
8934,0.62251484,0.28602317,0.3379042,0.3874012,0.4812265,0.4745569,Unknown
8935,0.5009031,0.43545336,0.85528076,0.86612374,0.83839333,0.27167267,Offensive
8936,0.20923111,0.43510225,0.92501026,0.8892131,0.7365959,0.13778469,Offensive
8937,0.47381014,0.124415234,0.76988304,0.8924813,0.66505814,0.29215795,Offensive
8938,0.22887129,0.3245261,0.87595236,0.74929255,0.27244967,0.25865135,Offensive
8939,0.84321994,0.10937311,0.6421765,0.77745414,0.9770172,0.15017931,Offensive
8940,0.85547334,0.33407474,0.7967249,0.8546382,0.9518403,0.58236766,Offensive
8941,0.59954286,0.25791186,0.7675796,0.8214078,0.8174154,0.5485948,Offensive
8942,0.298723,0.23885106,0.71320313,0.7473183,0.30370018,0.1757716,Profanity
8943,0.13320975,0.32039705,0.93682694,0.78077066,0.18255547,0.13516654,Offensive
8944,0.329906,0.26166415,0.59276253,0.70041823,0.16215746,0.8767544,Neutral
8945,0.40379098,0.522775,0.8532361,0.83723867,0.76737726,0.20352681,Offensive
8946,0.4093286,0.33250713,0.65719426,0.7480421,0.5329784,0.3195942,Offensive
8947,0.36935535,0.18726821,0.824744,0.80736786,0.65261716,0.24566174,Offensive
8948,0.54476416,0.37672073,0.79992366,0.8546382,0.9770172,0.97864926,Profanity
8949,0.56481165,0.28801513,0.656422,0.780889,0.7991993,0.3814754,Profanity
8950,0.34958953,0.21346365,0.94154996,0.8214078,0.8382064,0.19121166,Offensive
8951,0.36845833,0.114283636,0.6312134,0.7473183,0.6142559,0.14728035,Profanity
8952,0.46548367,0.10728329,0.7675796,0.8214078,0.69036824,0.3612708,Profanity
8953,0.37709358,0.29072103,0.9076751,0.8026521,0.3819979,0.32289144,Offensive
8954,0.20239742,0.39011088,0.92501026,0.8214078,0.40032932,0.2168224,Profanity
8955,0.85609925,0.16363728,0.72768587,0.89583844,0.98601985,0.28667173,Offensive
8956,0.26208743,0.3109935,0.9098734,0.88122636,0.6120093,0.21970068,Offensive
8957,0.47753266,0.13998118,0.74764496,0.80567867,0.6526565,0.2862899,Profanity
8958,0.45032212,0.561266,0.9534724,0.8411963,0.40032622,0.35073626,Offensive
8959,0.34649155,0.9490587,0.8976159,0.8214078,0.18770155,0.671158,Very offensive
8960,0.17482704,0.3303699,0.9535211,0.8810875,0.38835034,0.2619437,Offensive
8961,0.4710064,0.41991314,0.7927252,0.8221755,0.7523199,0.6980332,Offensive
8962,0.50410926,0.27862465,0.8724384,0.858595,0.9518403,0.27665415,Very offensive
8963,0.28915715,0.14770338,0.656422,0.7655367,0.3905523,0.09527307,Offensive
8964,0.50285155,0.7138504,0.7991324,0.7846564,0.5414737,0.40931678,Neutral
8965,0.5893533,0.28164676,0.82485914,0.7440656,0.87872106,0.24354428,Offensive
8966,0.14249352,0.120432384,0.82193315,0.7473183,0.12920836,0.1922374,Offensive
8967,0.3858523,0.60463184,0.96424204,0.8842263,0.7608613,0.23258346,Offensive
8968,0.3464426,0.07557501,0.5157868,0.7473183,0.386277,0.4923427,Profanity
8969,0.107330516,0.38836855,0.9811452,0.88678163,0.23472744,0.26368174,Offensive
8970,0.49249163,0.6839798,0.9605577,0.91536796,0.69036824,0.31855536,Offensive
8971,0.1353975,0.3780724,0.93682694,0.88977087,0.33649778,0.24294299,Offensive
8972,0.47190213,0.10115249,0.6563494,0.7473183,0.46589753,0.16623344,Offensive
8973,0.20459731,0.3878545,0.9037375,0.7238225,0.19602996,0.165641,Neutral
8974,0.5003998,0.7121375,0.7024426,0.7259346,0.51694775,0.4473954,Unknown
8975,0.42242748,0.68326896,0.9658004,0.89414346,0.6091631,0.31998077,Offensive
8976,0.24273616,0.7682619,0.5619313,0.7063453,0.1519095,0.9262451,Very offensive
8977,0.48425698,0.22528821,0.8920587,0.8214078,0.6529772,0.25134537,Profanity
8978,0.42344368,0.19878605,0.72723687,0.7256844,0.52337915,0.24989454,Profanity
8979,0.5517407,0.25866497,0.72781646,0.89414346,0.6522458,0.92171925,Profanity
8980,0.48790923,0.19779211,0.4951344,0.7473183,0.53420365,0.59909445,Profanity
8981,0.4062778,0.45091784,0.59276253,0.7735547,0.18848407,0.9621058,Neutral
8982,0.22354414,0.26125267,0.97533107,0.8647027,0.42681777,0.23571327,Offensive
8983,0.5052063,0.62937033,0.71863604,0.7473183,0.5899636,0.4025901,Offensive
8984,0.36724904,0.19537097,0.656422,0.7233973,0.30447552,0.26911172,Profanity
8985,0.72266066,0.52081025,0.8114685,0.8649581,0.9518403,0.34192774,Offensive
8986,0.5055894,0.12561873,0.5704964,0.7473183,0.7722222,0.1680854,Profanity
8987,0.5602056,0.59909636,0.8937936,0.89043033,0.6532754,0.86781555,Offensive
8988,0.46964067,0.0870084,0.5157868,0.7194808,0.6522458,0.22305052,Profanity
8989,0.2263284,0.8772666,0.8740785,0.7711683,0.22625487,0.24607062,Very offensive
8990,0.4109801,0.2529381,0.9316725,0.72653335,0.3207734,0.37120512,Offensive
8991,0.50554556,0.5481782,0.9535211,0.8110688,0.5233829,0.34899604,Offensive
8992,0.3634845,0.21820515,0.6050789,0.77505356,0.49820796,0.9083624,Profanity
8993,0.47303918,0.14384373,0.5157868,0.75069535,0.6522458,0.17422871,Profanity
8994,0.48538488,0.60451484,0.65173376,0.7636489,0.40474337,0.9456398,Offensive
8995,0.578874,0.92994386,0.93682694,0.8194012,0.6522458,0.35728994,Very offensive
8996,0.5199435,0.34714693,0.8680969,0.8546382,0.8997711,0.23662396,Neutral
8997,0.29101637,0.265241,0.709025,0.7486493,0.48733848,0.20318814,Offensive
8998,0.687692,0.28177017,0.62946576,0.7473183,0.9430833,0.35947916,Profanity
8999,0.5445135,0.25711915,0.76640457,0.9007277,0.7046853,0.30784902,Offensive
9000,0.4143504,0.4928134,0.83188313,0.82212836,0.7885615,0.19999827,Offensive
9001,0.13241935,0.21473154,0.72723687,0.72618186,0.19519474,0.23863326,Profanity
9002,0.3203498,0.31801543,0.84934855,0.86612374,0.39826223,0.27779204,Offensive
9003,0.40456453,0.11340927,0.7846969,0.7798376,0.6522458,0.20049396,Offensive
9004,0.12736969,0.9149589,0.93682694,0.89414346,0.36023837,0.22221081,Offensive
9005,0.6912997,0.8348353,0.76836175,0.7379266,0.9525393,0.23257616,Offensive
9006,0.3794541,0.8031178,0.8772522,0.7331466,0.22235914,0.25998995,Very offensive
9007,0.4338504,0.13106821,0.4524258,0.74901104,0.4491364,0.27771464,Profanity
9008,0.44094014,0.11105065,0.58230346,0.7386396,0.3858539,0.2116352,Profanity
9009,0.5520582,0.07428593,0.656422,0.88678163,0.69036824,0.26126647,Profanity
9010,0.35724607,0.09906282,0.33306742,0.7203372,0.5691625,0.21648669,Offensive
9011,0.4267828,0.48407587,0.97533107,0.86612374,0.38493627,0.27520272,Profanity
9012,0.4985775,0.2844321,0.76774615,0.8071273,0.9641773,0.732677,Profanity
9013,0.45044205,0.33279628,0.76653236,0.8214078,0.49581477,0.22888115,Profanity
9014,0.21947737,0.20317605,0.72723687,0.7253922,0.2207051,0.13402307,Profanity
9015,0.8517444,0.20513968,0.59276253,0.7473183,0.9754786,0.22547482,Offensive
9016,0.48622093,0.6069273,0.72723687,0.7138955,0.5736662,0.3750708,Unknown
9017,0.06596378,0.52683055,0.8786392,0.9456558,0.048761405,0.9857077,Very offensive
9018,0.22901756,0.50399506,0.93682694,0.70900625,0.15772307,0.32355565,Offensive
9019,0.6934178,0.25462592,0.7024426,0.7364423,0.95597285,0.32581624,Offensive
9020,0.2737878,0.17581451,0.18996567,0.21977158,0.18686405,0.16504978,Profanity
9021,0.45306808,0.28257957,0.8240745,0.8546382,0.83839333,0.16717526,Profanity
9022,0.19973552,0.24127163,0.52679837,0.74560875,0.06926483,0.9262451,Profanity
9023,0.79374737,0.32255048,0.7305295,0.87443817,0.9770172,0.40100163,Offensive
9024,0.7230115,0.14946513,0.50634015,0.7473183,0.9508684,0.418244,Profanity
9025,0.13062951,0.15006849,0.7298474,0.7657619,0.13321434,0.22164673,Offensive
9026,0.7939718,0.29496586,0.7280846,0.86612374,0.96499985,0.58855665,Offensive
9027,0.3447088,0.26810068,0.8394148,0.7473183,0.20311405,0.26933116,Offensive
9028,0.28003323,0.6342086,0.9605577,0.7414448,0.18466763,0.274795,Profanity
9029,0.34073988,0.2482706,0.92293996,0.7473183,0.51694775,0.22284828,Offensive
9030,0.24059469,0.14482972,0.70576495,0.77159625,0.2525269,0.17039675,Offensive
9031,0.4291929,0.4729763,0.9605577,0.8546382,0.41886425,0.29871294,Offensive
9032,0.34904352,0.9149589,0.91071,0.8546382,0.2402014,0.43684462,Offensive
9033,0.4797741,0.38667274,0.8519301,0.8720609,0.6522458,0.3361654,Offensive
9034,0.18490599,0.6109859,0.9846148,0.8807146,0.26974297,0.1702634,Offensive
9035,0.2208595,0.2751051,0.9454215,0.8214078,0.14932656,0.37885803,Offensive
9036,0.25087452,0.25209063,0.92464453,0.7396823,0.13827896,0.22898215,Offensive
9037,0.41331115,0.33307686,0.79700965,0.86612374,0.22598995,0.95275706,Neutral
9038,0.3548101,0.13365795,0.7625788,0.7336053,0.83839333,0.11992364,Profanity
9039,0.24606562,0.0987919,0.72824043,0.7473435,0.44941318,0.20200786,Profanity
9040,0.4563449,0.3278973,0.82485914,0.88678163,0.51694775,0.47822797,Offensive
9041,0.33112115,0.2764136,0.78439283,0.8378218,0.48443502,0.16643281,Profanity
9042,0.39314276,0.92404,0.9098734,0.7983954,0.18386236,0.32982552,Offensive
9043,0.6163612,0.39243272,0.8165015,0.8617196,0.8688342,0.43364877,Offensive
9044,0.42419147,0.18610469,0.6563653,0.716171,0.6522458,0.32566386,Profanity
9045,0.27427307,0.9587259,0.86447793,0.86134726,0.36154574,0.351053,Offensive
9046,0.49040174,0.6069273,0.9076751,0.7758391,0.8774673,0.3031666,Offensive
9047,0.84403926,0.14275335,0.5831787,0.8214078,0.9546756,0.31458724,Profanity
9048,0.40339038,0.26104867,0.66062635,0.72146225,0.24131162,0.9072571,Neutral
9049,0.48652264,0.6297623999999999,0.9650207,0.9057106,0.51694775,0.34981102,Offensive
9050,0.5547015,0.10134287,0.52389675,0.7196738,0.8511376,0.24395396,Profanity
9051,0.5626829,0.9340332,0.9076751,0.816072,0.93851614,0.40670842,Extremely offensive
9052,0.23165736,0.30977362,0.7273437,0.7016915,0.3013066,0.13623427,Offensive
9053,0.4680447,0.12698354,0.57436645,0.79469407,0.8425876,0.21473809,Profanity
9054,0.8435666,0.39818913,0.644181,0.8873093,0.95597285,0.5783858,Offensive
9055,0.58583695,0.32462662,0.72723687,0.8646088,0.7722222,0.5436682,Profanity
9056,0.7244218,0.25086012,0.9239288,0.7276018,0.87872106,0.1725302,Offensive
9057,0.37472162,0.10807964,0.64287347,0.72817737,0.47555655,0.10206666,Profanity
9058,0.50076574,0.16219014,0.523321,0.730922,0.3855392,0.612508,Neutral
9059,0.443471,0.15120038,0.7094117,0.7473183,0.5364999,0.23032081,Offensive
9060,0.4343017,0.4010006,0.44821593,0.7346603,0.2006087,0.97867703,Neutral
9061,0.35643393,0.1331064,0.6174237,0.8104574,0.6522458,0.40349734,Profanity
9062,0.35563174,0.30681133,0.9095364,0.7342109,0.23268312,0.4277531,Neutral
9063,0.31160873,0.38569018,0.8394148,0.7473183,0.17948233,0.23893347,Offensive
9064,0.7211625,0.42052454,0.3498824,0.4807243,0.6522458,0.5756411,Unknown
9065,0.2406604,0.8031178,0.9658004,0.8898721,0.3828292,0.34737477,Offensive
9066,0.4035762,0.5222402,0.98324114,0.86612374,0.26065132,0.24466157,Offensive
9067,0.4655647,0.23391134,0.72778195,0.7085565,0.49240437,0.31900328,Profanity
9068,0.32184824,0.44999355,0.787008,0.86612374,0.20894049,0.9621058,Neutral
9069,0.43235105,0.3114107,0.7633151,0.7823375,0.61160016,0.20235948,Offensive
9070,0.48181593,0.22482248,0.847501,0.7473183,0.8381621,0.19949287,Offensive
9071,0.21503188,0.09633892,0.5353685,0.714636,0.17149925,0.124276936,Profanity
9072,0.4270239,0.19295898,0.82485914,0.78675306,0.83839333,0.16889575,Profanity
9073,0.2995811,0.13024256,0.72723687,0.7086236,0.1952399,0.3767928,Offensive
9074,0.35638168,0.39141762,0.89227045,0.8546382,0.30416897,0.25890523,Profanity
9075,0.7286388,0.26918364,0.72723687,0.7473183,0.9518403,0.28456748,Offensive
9076,0.55132055,0.6977243,0.824869,0.8214078,0.97276884,0.24081333,Very offensive
9077,0.45904338,0.86087835,0.93682694,0.89414346,0.38845283,0.40224314,Very offensive
9078,0.4409145,0.5333504,0.78343093,0.87506926,0.43997586,0.44645533,Offensive
9079,0.46664676,0.3287532,0.8394148,0.91006505,0.6522458,0.9091234,Very offensive
9080,0.48257712,0.32372263,0.72723687,0.7992204,0.7722222,0.23389585,Profanity
9081,0.21146183,0.9149589,0.9658004,0.7522383,0.105126604,0.22048533,Very offensive
9082,0.13356645,0.2539634,0.9076751,0.7236569,0.14435898,0.1706781,Offensive
9083,0.30828983,0.92966604,0.8394148,0.74819463,0.16536935,0.3179445,Extremely offensive
9084,0.09558798,0.53693235,0.5627415,0.7473183,0.059376296,0.97160596,Offensive
9085,0.5505655,0.44830042,0.45269802,0.72162616,0.4068297,0.9456398,Neutral
9086,0.57663745,0.54811287,0.9590034,0.94311196,0.8782932,0.80709213,Offensive
9087,0.5512049,0.32076022,0.824942,0.9020149,0.7722222,0.9262451,Offensive
9088,0.5242276,0.2033069,0.67213106,0.88686144,0.7619059,0.32162344,Profanity
9089,0.7886637,0.24776237,0.7672185,0.8907976,0.98315,0.2765521,Offensive
9090,0.4311919,0.5939155,0.8964349,0.8660366,0.7991993,0.2488754,Offensive
9091,0.3949525,0.28878206,0.9081824,0.81491756,0.45474666,0.19788992,Offensive
9092,0.19020429,0.44927776,0.9811452,0.9150514,0.37446183,0.32108143,Offensive
9093,0.3544716,0.9111996,0.8772522,0.7056695,0.503408,0.1703915,Offensive
9094,0.8437023,0.09609901,0.44340658,0.73510695,0.9625244,0.12882312,Offensive
9095,0.39915112,0.29596677,0.72723687,0.78515285,0.51694775,0.2086483,Profanity
9096,0.51996803,0.7208025,0.82485914,0.82949185,0.7374808,0.40718603,Profanity
9097,0.2701949,0.3270782,0.8819422,0.84041864,0.3878291,0.2632396,Offensive
9098,0.38531762,0.6541878,0.82485914,0.88678163,0.51694775,0.68812317,Profanity
9099,0.36890206,0.6069273,0.9535211,0.91536796,0.61663973,0.35681283,Offensive
9100,0.27228454,0.93606234,0.9605577,0.87206566,0.6522458,0.29013962,Offensive
9101,0.4622613,0.31591138,0.9076751,0.91536796,0.7991993,0.40468988,Profanity
9102,0.4680606,0.16676123,0.7675796,0.7051476,0.8688342,0.3661931,Profanity
9103,0.29120067,0.91454965,0.9269111,0.8188508,0.32262704,0.23345013,Very offensive
9104,0.42765272,0.9586959,0.9605577,0.8922409,0.4309697,0.24862084,Extremely offensive
9105,0.6531935,0.14425759,0.4864162,0.7390169,0.51694775,0.5609914,Neutral
9106,0.4107691,0.84451705,0.87712866,0.7484083,0.38200867,0.34302673,Offensive
9107,0.2078614,0.2583758,0.9202364,0.73529863,0.30038825,0.22575198,Offensive
9108,0.68305945,0.6894879,0.5971666,0.7428482,0.6522458,0.80709213,Profanity
9109,0.4700676,0.24911277,0.72809315,0.8425488,0.6522458,0.36890984,Profanity
9110,0.48206106,0.75209266,0.8249146,0.8715293,0.6522458,0.8555769,Offensive
9111,0.54463327,0.37617412,0.82485914,0.7054644,0.3960097,0.3564743,Offensive
9112,0.5530211,0.15166113,0.72306645,0.82063925,0.7722222,0.24895696,Offensive
9113,0.60707176,0.36551687,0.7663456,0.8214078,0.98202556,0.53280634,Offensive
9114,0.3873924,0.41686574,0.8908045,0.9453678,0.43931425,0.9798511,Offensive
9115,0.3353659,0.59446603,0.654317,0.8119668,0.14802049,0.9800452,Offensive
9116,0.361875,0.14339724,0.8772522,0.7407184,0.14369029,0.075029045,Offensive
9117,0.483463,0.52311826,0.65495956,0.7034206,0.51694775,0.37060603,Neutral
9118,0.94800824,0.23512198,0.5476307,0.8546382,0.9770172,0.2894854,Offensive
9119,0.879754,0.7971356,0.7278523,0.8214078,0.9642848,0.39512187,Profanity
9120,0.5919925,0.13461232,0.57416666,0.7449358,0.76909274,0.19745757,Profanity
9121,0.43900937,0.24114299,0.66330796,0.76430523,0.6041392,0.19548453,Profanity
9122,0.4311919,0.5939155,0.8964349,0.8660366,0.7991993,0.2488754,Profanity
9123,0.40618652,0.3022637,0.5676711,0.708335,0.34255028,0.24750532,Offensive
9124,0.34914336,0.38807747,0.97533107,0.88678163,0.3758371,0.24143595,Offensive
9125,0.3319159,0.1866656,0.67327017,0.7217977,0.49541146,0.20320578,Profanity
9126,0.44123337,0.5277037,0.9076751,0.89496154,0.83839333,0.3275313,Offensive
9127,0.46339762,0.12459042,0.45269802,0.74599093,0.6522458,0.1994629,Profanity
9128,0.24520412,0.15418912,0.6476266,0.73627687,0.37614566,0.10322213,Profanity
9129,0.6628849,0.10623014,0.59276253,0.7521212,0.9249143,0.1532286,Profanity
9130,0.5633539,0.20086162,0.7278916,0.80021614,0.87872106,0.124466166,Offensive
9131,0.51494443,0.84865266,0.8772522,0.8546382,0.5733857,0.35486776,Extremely offensive
9132,0.20702554,0.15831763,0.7987958,0.78163683,0.51694775,0.1996005,Offensive
9133,0.46746936,0.5231724,0.5802332,0.6192497,0.3873521,0.36787906,Unknown
9134,0.33750826,0.5037152,0.4490423,0.7257652,0.15021102,0.93463945,Neutral
9135,0.50796866,0.8770053,0.9098734,0.91536796,0.9011494,0.6731855,Offensive
9136,0.47996777,0.42755488,0.92501026,0.91536796,0.87872106,0.29672828,Very offensive
9137,0.1968219,0.9149589,0.9640485,0.7332755,0.16033132,0.22693382,Offensive
9138,0.13359804,0.6075368,0.93682694,0.8546382,0.19368583,0.22140127,Offensive
9139,0.34678236,0.6069273,0.9811452,0.8873235,0.3892422,0.20893575,Offensive
9140,0.4973907,0.28792942,0.8357714,0.84968376,0.9770172,0.1747258,Profanity
9141,0.18636541,0.34385756,0.9658004,0.8879368,0.29415515,0.26470128,Offensive
9142,0.19464108,0.26647106,0.73255855,0.7114785,0.20742707,0.12881878,Profanity
9143,0.3520982,0.11366892,0.72780496,0.8214078,0.38647574,0.23443872,Profanity
9144,0.68169373,0.26130235,0.6695184,0.7809509,0.95597285,0.27799454,Offensive
9145,0.35414234,0.16248211,0.59411436,0.720037,0.19490932,0.9262451,Neutral
9146,0.5400371,0.32218826,0.8772522,0.91536796,0.9393114,0.2545524,Offensive
9147,0.873128,0.24171782,0.62620854,0.86104834,0.95597285,0.36496007,Offensive
9148,0.2587346,0.16649552,0.16721037,0.2085314,0.17005539,0.16902325,Offensive
9149,0.12321462,0.14127702,0.7981647,0.71358025,0.15193368,0.1863311,Offensive
9150,0.18997183,0.12902583,0.9098734,0.8722622,0.3770006,0.160833,Offensive
9151,0.38327625,0.29031736,0.6949685,0.78165144,0.7619059,0.19953407,Profanity
9152,0.822231,0.8760158,0.8702296,0.91536796,0.95597285,0.49713743,Offensive
9153,0.38995516,0.5530448,0.9658004,0.8214078,0.3779842,0.24828824,Offensive
9154,0.36964196,0.3193323,0.3824208,0.72451836,0.13582514,0.9830792,Neutral
9155,0.47028935,0.2384984,0.7024426,0.7784551,0.7619059,0.28652796,Profanity
9156,0.25638667,0.20564054,0.67213106,0.79500294,0.31118658,0.15273207,Profanity
9157,0.35419232,0.17060429,0.45269802,0.7124755,0.1245233,0.9621058,Neutral
9158,0.6790126,0.9142999,0.9535211,0.9450171,0.98315,0.5185087,Offensive
9159,0.20839937,0.6887452,0.9535211,0.7805137,0.18512614,0.2623978,Offensive
9160,0.3188113,0.5228614,0.6296017,0.7788136,0.11261809,0.9800452,Neutral
9161,0.3493762,0.9490587,0.9055806,0.7806702,0.30069235,0.22204474,Extremely offensive
9162,0.16998518,0.18008702,0.72723687,0.7783038,0.39940566,0.12008311,Profanity
9163,0.53458935,0.65656847,0.8805479,0.86612374,0.7696917,0.68766123,Offensive
9164,0.18887226,0.7697785,0.97533107,0.8214078,0.14657372,0.309696,Profanity
9165,0.36167648,0.20894736,0.7655471,0.7482681,0.26407003,0.44387245,Offensive
9166,0.1138357,0.5147203,0.96119756,0.8868645,0.30982968,0.27291834,Offensive
9167,0.50113773,0.2212333,0.5927606,0.77755415,0.90230405,0.637902,Very offensive
9168,0.49704173,0.2745215,0.7675796,0.8123404,0.4523962,0.44891095,Profanity
9169,0.6125347,0.4342327,0.42804718,0.7210623,0.3244064,0.9456398,Neutral
9170,0.5434876,0.54599804,0.9069922,0.88678163,0.95603484,0.49054483,Profanity
9171,0.23459129,0.25122815,0.82500887,0.8546382,0.5978702,0.2497071,Profanity
9172,0.662599,0.23425719,0.50316715,0.71572816,0.6522458,0.05915282,Profanity
9173,0.25429857,0.22348605,0.76466227,0.8168557,0.39686725,0.13487229,Offensive
9174,0.4547112,0.2912287,0.6348777,0.745853,0.6422409,0.44809416,Profanity
9175,0.34630337,0.315776,0.82636374,0.8546382,0.3423567,0.43831915,Offensive
9176,0.5072679,0.44446585,0.78899676,0.82854354,0.74580127,0.67375755,Profanity
9177,0.64139205,0.19297193,0.45269802,0.7473183,0.9829445,0.20945711,Profanity
9178,0.5593493,0.25331804,0.656422,0.7023499,0.9518403,0.22963402,Offensive
9179,0.4307596,0.9490587,0.95166504,0.89414346,0.6522458,0.28842223,Very offensive
9180,0.7209216,0.31449494,0.76897395,0.8546382,0.9249143,0.2898804,Neutral
9181,0.36960185,0.13535723,0.53414243,0.7797095,0.40360257,0.23993799,Profanity
